transaction_id,Month_Name,Product_Category,Product_Sub_Category,Qty,Rate,Amount,Tax,Delivery_chrgs,Payment_mode,Store_type,Reviews,CustID,Gender,Marital_status,Education,Profession,Income,City_Name,Return
10233976543,November,Clothing,Women,5,332,1660,174.3,,Mobile Payments,MBR,4,11588,M,Married,PhD,Salaried,62103,Bangalore,1
10234543774,November,Bags,Women,5,721,3605,378.525,,Debit Card,MBR,5,14614,M,Not Married,PhD,Others,135944,Bangalore,1
10315529475,November,Home and kitchen,Furnishing,3,1197,3591,377.055,,Credit Card,MBR,5,7204,M,Married,Others,Others,13201,Mumbai,0
10329790150,November,Clothing,Women,4,209,836,87.78,50,Mobile Payments,e-Shop,3,11559,F,Married,PhD,Others,126454,Gurgaon,0
10377581802,November,Electronics,Audio and video,4,687,2748,288.54,140,Credit Card,TeleShop,4,4599,M,Married,Graduation,Others,66461,Chennai,0
10379156405,November,Footwear,Women,4,1483,5932,622.86,250,Debit Card,e-Shop,5,1466,M,Married,Graduation,Others,110427,Ahmedabad,0
10443896254,November,Bags,Mens,3,1439,4317,453.285,200,Debit Card,e-Shop,5,15195,M,Not Married,Others,Self Employed,86967,Ahmedabad,0
10576400327,November,Bags,Women,5,965,4825,506.625,,Debit Card,Flagship store,4,4704,F,Not Married,Graduation,Others,72652,Mumbai,0
10578313026,November,Books,Fiction,3,1163,3489,366.345,140,Credit Card,TeleShop,4,15632,M,Married,Graduation,Self Employed,84253,Hyderabad,0
10594538255,November,Books,Non-Fiction,4,888,3552,372.96,,Credit Card,Flagship store,5,14843,M,Not Married,Basic,Others,7772,Bangalore,0
10625209528,November,Clothing,Women,4,173,692,72.66,,Cash,Flagship store,5,2570,M,Not Married,Master,Others,98232,Chennai,0
10632280445,November,Books,Academic,5,698,3490,366.45,140,Credit Card,TeleShop,4,4091,M,Not Married,Others,Salaried,116441,New Delhi ,0
10682441825,November,Clothing,Mens,3,1181,3543,372.015,,Credit Card,MBR,5,2648,F,Not Married,Others,Others,127574,Kolkata,0
10738219246,November,Footwear,Women,4,651,2604,273.42,140,Debit Card,e-Shop,5,12756,M,Not Married,Basic,Salaried,76064,Chennai,0
10848890399,November,Bags,Mens,3,545,1635,171.675,90,Mobile Payments,e-Shop,4,12309,F,Not Married,Basic,Self Employed,36134,Kolkata,0
10875963158,November,Books,DIY,2,1096,2192,230.16,90,Debit Card,TeleShop,5,9612,F,Married,PhD,Salaried,32427,Kolkata,0
10877729712,November,Footwear,Women,3,1441,4323,453.915,200,Debit Card,e-Shop,5,6841,M,Not Married,Others,Salaried,89841,Kolkata,0
10912587061,November,Bags,Women,5,572,2860,300.3,140,Debit Card,e-Shop,5,13824,M,Married,Basic,Self Employed,118122,Pune,0
10942311291,November,Bags,Mens,5,698,3490,366.45,,Credit Card,Flagship store,1,9516,F,Married,Others,Others,68716,Pune,0
10946288575,November,Footwear,Kids,4,1122,4488,471.24,200,Debit Card,e-Shop,4,16930,F,Married,Others,Self Employed,127467,Mumbai,0
10965401049,November,Home and kitchen,Tools,5,105,525,55.125,50,Mobile Payments,e-Shop,4,8504,F,Married,Graduation,Salaried,140725,Pune,0
10992021976,November,Footwear,Mens,5,756,3780,396.9,,Credit Card,Flagship store,1,9613,F,Married,Master,Self Employed,45808,Hyderabad,1
11038230617,November,Clothing,Mens,3,1144,3432,360.36,,Credit Card,Flagship store,5,15928,F,Not Married,Others,Self Employed,104176,Vishakhapatnam,0
11065779960,November,Electronics,Computers,5,1142,3426,359.73,,Credit Card,MBR,1,7591,F,Not Married,Basic,Others,145527,Gurgaon,1
11122208000,November,Home and kitchen,Kitchen,5,138,690,72.45,50,Mobile Payments,e-Shop,4,1218,F,Not Married,Master,Salaried,109195,Mumbai,0
11146026763,November,Clothing,Women,5,561,1683,176.715,90,Mobile Payments,e-Shop,2,12045,F,Not Married,Master,Salaried,125867,Kolkata,1
11157464408,November,Footwear,Kids,5,473,2365,248.325,90,Credit Card,TeleShop,4,7171,M,Married,Graduation,Salaried,135588,New Delhi ,0
11263177292,November,Clothing,Women,5,1204,6020,632.1,,Credit Card,Flagship store,2,4103,M,Not Married,Master,Others,86232,Hyderabad,1
11265826781,November,Bags,Mens,3,1131,3393,356.265,,Credit Card,MBR,5,18124,F,Married,Graduation,Self Employed,142110,Bangalore,0
11507138583,November,Clothing,Mens,3,1106,3318,348.39,,Debit Card,MBR,4,16063,M,Married,Graduation,Salaried,73477,Bangalore,0
11510267966,November,Bags,Women,4,825,3300,346.5,,Credit Card,MBR,3,2390,F,Married,Basic,Salaried,95576,Vishakhapatnam,0
11563570235,November,Footwear,Women,3,1200,3600,378,200,Debit Card,e-Shop,4,1680,F,Not Married,Basic,Others,47852,Gurgaon,0
11632117865,November,Bags,Women,4,821,3284,344.82,140,Credit Card,TeleShop,5,18017,M,Married,Basic,Self Employed,93678,Mumbai,0
11641768891,November,Clothing,Mens,2,1038,2076,217.98,,Credit Card,Flagship store,5,1943,M,Not Married,Others,Others,123629,Hyderabad,0
11742289667,November,Clothing,Mens,3,1116,3348,351.54,140,Credit Card,e-Shop,2,11833,M,Married,Basic,Others,60142,Gurgaon,0
11878870074,November,Clothing,Women,1,1486,5944,624.12,250,Credit Card,e-Shop,4,13439,F,Married,Basic,Salaried,70460,New Delhi ,1
11886738424,November,Home and kitchen,Furnishing,4,1080,4320,453.6,200,Credit Card,e-Shop,5,13060,F,Married,Basic,Others,67829,Kolkata,0
11889207584,November,Footwear,Women,4,1082,3246,340.83,,Debit Card,MBR,1,10228,M,Not Married,Graduation,Salaried,127067,Hyderabad,1
11969779792,November,Home and kitchen,Kitchen,3,1138,3414,358.47,,Credit Card,Flagship store,4,7696,M,Married,Graduation,Others,105684,Hyderabad,0
12155245773,November,Clothing,Women,5,636,3180,333.9,,Credit Card,Flagship store,4,6102,F,Married,Others,Self Employed,51826,Chennai,0
12161144135,November,Footwear,Women,5,795,3180,333.9,,Debit Card,MBR,1,7566,F,Not Married,Graduation,Others,65489,Kolkata,1
12221937609,November,Home and kitchen,Bath,5,634,3170,332.85,,Debit Card,MBR,5,14319,M,Not Married,Others,Salaried,7809,Kolkata,0
12229728995,November,Clothing,Women,2,835,1670,175.35,90,Mobile Payments,e-Shop,5,16295,M,Married,Graduation,Self Employed,101466,Ahmedabad,0
12251559644,November,Footwear,Mens,3,1052,3156,331.38,,Credit Card,MBR,5,14774,F,Not Married,Others,Others,131937,Mumbai,0
12265011538,November,Clothing,Women,5,911,4555,478.275,250,Debit Card,e-Shop,5,15247,F,Married,Graduation,Self Employed,128743,Bangalore,0
12269105486,November,Footwear,Kids,3,1051,3153,331.065,,Debit Card,Flagship store,5,8644,M,Married,Basic,Self Employed,97004,Bangalore,0
12385273988,November,Footwear,Kids,5,951,951,99.855,,Mobile Payments,Flagship store,2,15453,M,Married,Others,Self Employed,116329,New Delhi ,1
12471683422,November,Home and kitchen,Bath,5,797,3985,418.425,,Debit Card,Flagship store,5,11343,M,Married,Master,Self Employed,119467,Bangalore,0
12472367780,November,Electronics,Personal Appliances,1,592,592,62.16,50,Mobile Payments,e-Shop,5,3715,M,Not Married,Others,Others,101466,Ahmedabad,0
12473155192,November,Footwear,Women,5,780,780,81.9,50,Mobile Payments,e-Shop,1,1984,F,Married,Basic,Others,106827,Hyderabad,1
12510202640,November,Footwear,Women,4,781,3124,328.02,,Debit Card,Flagship store,2,12768,M,Married,Basic,Others,68120,Bangalore,1
12510459072,November,Footwear,Women,5,1040,3120,327.6,,Credit Card,MBR,1,10050,M,Married,Basic,Self Employed,99528,Pune,1
12525165905,November,Electronics,Audio and video,4,779,3116,327.18,,Debit Card,Flagship store,5,10500,F,Not Married,Master,Self Employed,110435,Vishakhapatnam,0
12547023401,November,Home and kitchen,Bath,4,776,3104,325.92,,Debit Card,MBR,5,7747,M,Not Married,Graduation,Others,73097,Ahmedabad,0
12592642390,November,Home and kitchen,Furnishing,4,1131,2262,237.51,90,Credit Card,TeleShop,1,2198,F,Not Married,Master,Self Employed,114966,New Delhi ,1
12603691393,November,Footwear,Women,3,1027,3081,323.505,,Credit Card,Flagship store,4,1648,F,Married,Basic,Self Employed,27732,Chennai,0
12617878674,November,Bags,Women,4,1129,3387,355.635,,Debit Card,Flagship store,5,17338,F,Married,Master,Others,155394,Bangalore,1
12734582770,November,Footwear,Women,4,797,1594,167.37,,Mobile Payments,MBR,1,11943,M,Not Married,Basic,Salaried,124521,Mumbai,1
12783232733,November,Footwear,Mens,5,1497,7485,785.925,250,Credit Card,e-Shop,5,12399,F,Married,Graduation,Salaried,40006,Kolkata,0
12819226149,November,Books,Academic,3,791,2373,249.165,,Debit Card,Flagship store,4,10635,M,Married,Basic,Salaried,120882,New Delhi ,0
12958427770,November,Home and kitchen,Bath,3,1002,3006,315.63,,Debit Card,MBR,5,13746,M,Married,Basic,Salaried,77367,Hyderabad,0
13026363883,November,Bags,Mens,1,1135,1135,119.175,50,Mobile Payments,e-Shop,4,10014,F,Not Married,Basic,Self Employed,143684,Mumbai,0
13058766346,November,Home and kitchen,Kitchen,3,964,2892,303.66,140,Debit Card,TeleShop,4,15067,M,Married,Master,Salaried,146562,Kolkata,0
13084503116,November,Clothing,Women,5,847,2541,266.805,140,Credit Card,e-Shop,2,13923,M,Not Married,Master,Self Employed,101933,Bangalore,1
13099302723,November,Clothing,Women,4,722,2888,303.24,140,Credit Card,e-Shop,5,4102,M,Married,Master,Salaried,137410,Chennai,0
13116124711,November,Footwear,Mens,5,1191,5955,625.275,250,Debit Card,e-Shop,5,14821,M,Married,Master,Others,99341,Vishakhapatnam,0
13271098036,November,Home and kitchen,Bath,2,1322,2644,277.62,140,Debit Card,e-Shop,4,2463,M,Not Married,Master,Salaried,27618,Kolkata,0
13340635755,November,Clothing,Mens,2,703,1406,147.63,50,Mobile Payments,e-Shop,5,8757,M,Married,Master,Self Employed,85249,Vishakhapatnam,0
13351286219,November,Clothing,Mens,4,302,1208,126.84,,Mobile Payments,Flagship store,2,6548,M,Married,Basic,Others,70915,Gurgaon,0
13357168293,November,Clothing,Women,5,129,258,27.09,,Mobile Payments,e-Shop,3,7656,F,Married,Basic,Others,123046,Bangalore,1
13383986183,November,Clothing,Mens,4,1224,4896,514.08,,Credit Card,Flagship store,4,9340,F,Not Married,PhD,Salaried,102971,Kolkata,0
13435533884,November,Books,Academic,1,921,921,96.705,,Cash,MBR,4,4312,F,Married,PhD,Others,67345,Hyderabad,0
13468408757,November,Clothing,Women,3,977,2931,307.755,,Debit Card,Flagship store,5,7661,M,Not Married,PhD,Self Employed,91602,Pune,0
13503869997,November,Footwear,Women,3,81,243,25.515,,Mobile Payments,TeleShop,5,12048,M,Not Married,PhD,Others,80118,Chennai,0
13507671670,November,Clothing,Women,5,584,2920,306.6,,Credit Card,Flagship store,5,18861,M,Not Married,PhD,Salaried,100357,Pune,0
13508129844,November,Electronics,Personal Appliances,5,1460,2920,306.6,,Debit Card,MBR,2,4329,M,Not Married,PhD,Others,142539,New Delhi ,1
13535637621,November,Home and kitchen,Tools,2,1058,2116,222.18,90,Credit Card,e-Shop,5,70,M,Not Married,PhD,Others,86340,Pune,0
13560850624,November,Clothing,Mens,5,745,3725,391.125,200,Debit Card,e-Shop,5,6384,F,Married,PhD,Others,99959,Gurgaon,0
13611939582,November,Electronics,Cameras,2,530,1060,111.3,,Mobile Payments,MBR,5,17617,M,Not Married,PhD,Salaried,66895,Chennai,0
13643466240,November,Clothing,Mens,2,1224,2448,257.04,90,Debit Card,e-Shop,4,15630,F,Married,Graduation,Self Employed,89510,Gurgaon,0
13704439021,November,Clothing,Women,2,1450,2900,304.5,,Debit Card,Flagship store,5,4752,M,Not Married,Graduation,Self Employed,44843,Gurgaon,0
13736276671,November,Books,Academic,2,1194,2388,250.74,90,Debit Card,e-Shop,5,10088,F,Married,PhD,Others,102455,Mumbai,0
13778389540,November,Bags,Women,5,925,4625,485.625,,Debit Card,Flagship store,2,13483,F,Married,Master,Salaried,91201,Gurgaon,1
13902000472,November,Footwear,Mens,3,1093,3279,344.295,140,Debit Card,e-Shop,4,2145,M,Not Married,Others,Salaried,59573,Bangalore,0
13946470738,November,Bags,Women,4,1107,4428,464.94,200,Debit Card,e-Shop,2,2415,F,Not Married,Basic,Self Employed,155610,Pune,0
13973796461,November,Bags,Women,2,1434,2868,301.14,,Credit Card,MBR,1,9317,M,Married,Others,Salaried,94916,Mumbai,0
14000802773,November,Clothing,Women,4,1127,4508,473.34,,Credit Card,MBR,,16163,M,Not Married,Others,Salaried,82607,Vishakhapatnam,0
14055314164,November,Footwear,Women,2,1432,2864,300.72,,Debit Card,Flagship store,5,15428,F,Married,Basic,Salaried,17771,Mumbai,0
14084516184,November,Footwear,Kids,5,572,2860,300.3,,Credit Card,MBR,3,19046,M,Not Married,Graduation,Self Employed,35164,Bangalore,0
14096266074,November,Clothing,Women,1,148,148,15.54,,Mobile Payments,TeleShop,1,9098,F,Not Married,PhD,Others,138859,Mumbai,1
14155489669,November,Footwear,Women,2,1263,2526,265.23,140,Debit Card,TeleShop,5,16130,M,Married,Basic,Others,16726,Chennai,0
14220613111,November,Home and kitchen,Furnishing,3,948,2844,298.62,,Debit Card,Flagship store,4,11114,M,Married,Basic,Others,61922,Kolkata,0
14303528868,November,Bags,Women,3,943,2829,297.045,,Debit Card,MBR,3,14383,M,Not Married,Others,Salaried,58955,Chennai,0
14410870841,November,Home and kitchen,Furnishing,5,1415,7075,742.875,250,Debit Card,TeleShop,3,14212,M,Not Married,Others,Salaried,98171,Mumbai,0
14463397326,November,Clothing,Women,2,1447,2894,303.87,,Debit Card,MBR,1,6671,M,Not Married,Master,Others,58193,Vishakhapatnam,0
14513789408,November,Footwear,Kids,2,791,1582,166.11,90,Mobile Payments,e-Shop,4,11351,F,Married,Master,Others,67373,New Delhi ,0
14535478972,November,Clothing,Mens,4,603,2412,253.26,,Debit Card,Flagship store,2,11118,M,Not Married,Master,Salaried,125346,Pune,0
14605989252,November,Footwear,Women,2,1396,2792,293.16,,Debit Card,MBR,5,7952,M,Married,Master,Salaried,110154,Pune,0
14656547634,November,Footwear,Kids,5,494,2470,259.35,,Credit Card,MBR,5,1530,M,Married,Others,Salaried,118887,Hyderabad,0
14694035198,November,Books,Fiction,5,1306,3918,411.39,,Debit Card,Flagship store,1,14458,F,Not Married,Others,Self Employed,80460,Bangalore,1
14715233388,November,Bags,Women,1,464,464,48.72,,Mobile Payments,e-Shop,4,14742,M,Not Married,Others,Self Employed,26926,Chennai,1
14835417047,November,Footwear,Kids,2,1353,2706,284.13,140,Debit Card,e-Shop,5,2866,F,Not Married,Others,Others,21452,New Delhi ,0
14942705840,November,Footwear,Kids,5,975,4875,511.875,,Debit Card,Flagship store,4,12786,F,Married,Others,Salaried,138537,Hyderabad,0
15031769495,November,Footwear,Kids,3,526,1578,165.69,90,Mobile Payments,TeleShop,5,4789,F,Married,Others,Self Employed,53942,Kolkata,0
15107557669,November,Electronics,Audio and video,5,467,1868,196.14,90,Mobile Payments,e-Shop,1,15664,M,Not Married,Others,Salaried,63916,Ahmedabad,1
15130538173,November,Home and kitchen,Furnishing,5,603,3015,316.575,140,Credit Card,TeleShop,5,11331,M,Not Married,Others,Self Employed,54191,Mumbai,0
15154120914,November,Books,Non-Fiction,5,908,2724,286.02,,Debit Card,MBR,1,16249,F,Married,Master,Others,48590,Hyderabad,1
15241781707,November,Clothing,Women,2,1360,2720,285.6,,Debit Card,MBR,1,5978,M,Married,Others,Others,133618,Chennai,1
15298685362,November,Clothing,Mens,2,1355,2710,284.55,,Credit Card,MBR,1,7550,M,Married,Others,Salaried,45601,Gurgaon,0
15352984917,November,Home and kitchen,Kitchen,5,783,783,82.215,,Cash,Flagship store,1,8918,M,Not Married,Others,Others,128336,Bangalore,1
15383591328,November,Footwear,Kids,2,1348,2696,283.08,,Credit Card,Flagship store,1,4231,M,Married,Master,Others,85330,Mumbai,0
15538683791,November,Books,Academic,5,1235,6175,648.375,250,Debit Card,e-Shop,4,4911,M,Not Married,Others,Others,76112,Hyderabad,0
15688293502,November,Books,Non-Fiction,5,1365,6825,716.625,250,Debit Card,TeleShop,3,10185,M,Not Married,Others,Salaried,84726,Bangalore,0
15689798429,November,Footwear,Women,3,885,2655,278.775,,Credit Card,Flagship store,4,15117,F,Not Married,Others,Self Employed,98211,Mumbai,0
15757289184,November,Clothing,Women,2,964,1928,202.44,90,Mobile Payments,TeleShop,5,18070,M,Not Married,Others,Salaried,98326,Bangalore,0
15831664202,November,Books,Non-Fiction,3,443,1329,139.545,50,Mobile Payments,TeleShop,5,12556,M,Married,Graduation,Others,77330,Kolkata,0
15845782134,November,Books,DIY,3,1483,4449,467.145,,Credit Card,Flagship store,5,12240,F,Not Married,Others,Self Employed,43368,New Delhi ,0
15886109319,November,Home and kitchen,Furnishing,5,529,2645,277.725,,Credit Card,Flagship store,1,48,F,Married,Others,Self Employed,60934,New Delhi ,0
15893698766,November,Bags,Mens,5,735,2940,308.7,,Credit Card,MBR,1,3814,M,Not Married,Others,Others,143918,Chennai,1
15951192307,November,Footwear,Mens,2,1457,2914,305.97,140,Debit Card,e-Shop,5,13287,F,Married,Others,Self Employed,103826,Pune,0
15982806455,November,Footwear,Mens,3,654,1962,206.01,90,Credit Card,e-Shop,5,3115,M,Not Married,Graduation,Others,68300,Ahmedabad,0
16141812565,November,Home and kitchen,Kitchen,5,526,2630,276.15,,Debit Card,Flagship store,5,17924,M,Married,Others,Salaried,16112,Chennai,0
16247354886,November,Bags,Mens,2,617,1234,129.57,,Mobile Payments,Flagship store,1,12452,M,Not Married,Graduation,Salaried,67999,Pune,0
16249906147,November,Electronics,Personal Appliances,5,966,4830,507.15,250,Debit Card,e-Shop,5,13563,M,Not Married,Others,Salaried,99454,Chennai,0
16326339057,November,Footwear,Women,5,1387,6935,728.175,,Credit Card,MBR,5,12859,F,Married,Master,Self Employed,83158,Gurgaon,0
16375450124,November,Clothing,Mens,4,441,882,92.61,,Mobile Payments,Flagship store,1,4280,M,Not Married,PhD,Others,90574,Pune,1
16467767253,November,Bags,Mens,2,160,320,33.6,,Mobile Payments,e-Shop,4,8611,M,Married,Graduation,Others,106550,Kolkata,0
16655821153,November,Home and kitchen,Tools,2,1286,2572,270.06,,Debit Card,Flagship store,5,14339,F,Married,Graduation,Self Employed,59204,Bangalore,0
16744625626,November,Clothing,Women,3,847,2541,266.805,,Debit Card,MBR,5,8084,M,Married,Graduation,Others,98408,Mumbai,0
16806822536,November,Home and kitchen,Tools,2,1266,2532,265.86,,Debit Card,MBR,2,6312,M,Not Married,Graduation,Salaried,9512,Mumbai,0
16831903599,November,Clothing,Mens,3,1326,6630,696.15,250,Debit Card,e-Shop,1,1102,M,Not Married,Others,Self Employed,94688,Gurgaon,1
16866175914,November,Home and kitchen,Furnishing,5,506,2530,265.65,,Credit Card,Flagship store,5,302,M,Married,Others,Salaried,79613,Hyderabad,0
16885171397,November,Bags,Mens,5,527,2635,276.675,,Credit Card,MBR,1,12817,M,Married,Others,Others,116842,Kolkata,0
16888501560,November,Clothing,Women,4,576,2304,241.92,,Credit Card,MBR,4,16916,F,Married,PhD,Self Employed,143861,Kolkata,0
16935577825,November,Home and kitchen,Furnishing,5,1035,4140,434.7,,Credit Card,Flagship store,1,3581,M,Not Married,Graduation,Others,141920,Ahmedabad,1
17066925247,November,Home and kitchen,Tools,5,371,1855,194.775,90,Mobile Payments,e-Shop,5,11748,M,Married,Others,Self Employed,77932,New Delhi ,0
17101262952,November,Footwear,Kids,4,1293,5172,543.06,,Credit Card,Flagship store,5,16266,M,Not Married,Basic,Others,108649,Hyderabad,0
17167085630,November,Bags,Mens,5,663,3315,348.075,,Debit Card,MBR,4,15953,M,Married,Basic,Self Employed,56591,Hyderabad,0
17183929085,November,Bags,Women,4,618,2472,259.56,,Credit Card,Flagship store,5,10646,F,Married,Basic,Self Employed,133993,Mumbai,0
17186037396,November,Home and kitchen,Kitchen,5,272,1360,142.8,,Cash,MBR,5,11883,M,Not Married,Basic,Others,84078,Ahmedabad,0
17251526892,November,Bags,Mens,3,598,1794,188.37,,Cash,MBR,4,3414,F,Not Married,Basic,Others,100762,Kolkata,0
17285770452,November,Electronics,Personal Appliances,4,354,1416,148.68,,Mobile Payments,Flagship store,5,17004,M,Married,Others,Others,137487,Chennai,0
17298118296,November,Footwear,Women,5,1351,6755,709.275,,Debit Card,Flagship store,5,5447,M,Not Married,Others,Salaried,103620,Mumbai,0
17335933570,November,Books,Non-Fiction,2,708,1416,148.68,50,Mobile Payments,e-Shop,5,3749,M,Married,Basic,Others,43695,Vishakhapatnam,0
17471192489,November,Bags,Women,5,526,2104,220.92,90,Debit Card,TeleShop,1,8331,M,Married,Basic,Salaried,40022,Vishakhapatnam,1
17602977519,November,Footwear,Kids,1,1144,1144,120.12,50,Mobile Payments,e-Shop,5,9302,F,Not Married,Basic,Self Employed,102955,Chennai,0
17622072524,November,Clothing,Women,3,806,2418,253.89,,Debit Card,MBR,4,13588,M,Not Married,Others,Self Employed,25463,Bangalore,0
17631081091,November,Footwear,Mens,3,806,2418,253.89,,Debit Card,Flagship store,5,19208,M,Not Married,Basic,Self Employed,81398,Ahmedabad,0
17705973048,November,Books,Non-Fiction,3,1337,4011,421.155,200,Credit Card,e-Shop,4,19003,M,Married,Basic,Self Employed,104004,Ahmedabad,0
17715941991,November,Home and kitchen,Furnishing,2,1205,2410,253.05,,Credit Card,Flagship store,4,7510,F,Not Married,Basic,Others,105913,Mumbai,0
17744848506,November,Clothing,Women,3,525,1575,165.375,90,Mobile Payments,TeleShop,5,4502,F,Married,Others,Salaried,107045,Gurgaon,0
17824732276,November,Clothing,Women,1,387,387,40.635,,Mobile Payments,e-Shop,1,6341,F,Married,PhD,Self Employed,131166,Pune,0
17852484526,November,Home and kitchen,Furnishing,5,1203,3609,378.945,200,Credit Card,e-Shop,1,6489,M,Not Married,Graduation,Self Employed,141777,Kolkata,1
17901307653,November,Bags,Women,5,598,2392,251.16,,Credit Card,Flagship store,1,319,F,Not Married,Master,Self Employed,118707,Gurgaon,1
17962673282,November,Footwear,Kids,4,504,2016,211.68,,Credit Card,Flagship store,3,16762,F,Married,Basic,Others,55843,Bangalore,0
17969269549,November,Electronics,Audio and video,2,1193,2386,250.53,,Credit Card,MBR,5,9506,M,Married,Basic,Salaried,120829,Bangalore,0
17997596296,November,Clothing,Mens,1,185,185,19.425,,Cash,Flagship store,4,15066,M,Married,Others,Self Employed,74235,Kolkata,0
18091141576,November,Footwear,Mens,4,724,2896,304.08,140,Credit Card,e-Shop,1,18653,M,Married,Basic,Others,93791,Mumbai,0
18104590837,November,Footwear,Women,4,787,3148,330.54,,Debit Card,MBR,1,5363,M,Not Married,Basic,Salaried,63691,Chennai,1
18119965945,November,Footwear,Kids,4,592,2368,248.64,,Debit Card,Flagship store,5,18324,M,Married,Graduation,Self Employed,65287,Kolkata,0
18208396283,November,Bags,Women,4,128,512,53.76,,Cash,Flagship store,5,12115,F,Married,Graduation,Salaried,116484,Mumbai,0
18218254818,November,Footwear,Women,4,510,2040,214.2,90,Credit Card,e-Shop,3,6777,M,Married,Master,Salaried,82496,Kolkata,0
18346893655,November,Footwear,Kids,2,675,2700,283.5,140,Credit Card,TeleShop,1,4864,M,Married,Master,Salaried,92826,Bangalore,1
18361185806,November,Footwear,Mens,5,1133,5665,594.825,250,Debit Card,TeleShop,4,5719,M,Married,Master,Others,107593,Mumbai,0
18436009999,November,Footwear,Kids,5,620,3100,325.5,,Debit Card,Flagship store,5,5270,M,Married,Master,Self Employed,16114,Pune,0
18463014896,November,Footwear,Mens,3,350,1050,110.25,50,Mobile Payments,e-Shop,5,7332,F,Not Married,Master,Salaried,139914,Bangalore,0
18538242224,November,Books,DIY,4,203,812,85.26,50,Mobile Payments,TeleShop,5,6593,F,Not Married,Master,Others,27437,Vishakhapatnam,0
18602651519,November,Bags,Women,5,1178,5890,618.45,,Debit Card,Flagship store,4,10507,F,Not Married,Others,Self Employed,98156,Kolkata,0
18737956120,November,Clothing,Women,4,447,1788,187.74,90,Mobile Payments,e-Shop,3,17465,M,Not Married,Graduation,Salaried,138097,Bangalore,0
18775498183,November,Clothing,Women,1,359,359,37.695,,Mobile Payments,TeleShop,5,7134,M,Married,Graduation,Others,67695,Bangalore,0
18791279037,November,Clothing,Women,2,605,1210,127.05,,Cash,MBR,5,14005,M,Married,Graduation,Others,117342,Pune,0
18803522694,November,Books,DIY,3,883,2649,278.145,140,Credit Card,e-Shop,4,511,F,Married,Others,Salaried,126386,Bangalore,0
18820965070,November,Clothing,Women,5,1003,5015,526.575,250,Debit Card,e-Shop,4,19309,M,Married,Others,Others,110909,Pune,0
18895929845,November,Bags,Women,3,564,1692,177.66,,Cash,Flagship store,4,10949,M,Not Married,Others,Self Employed,40027,Ahmedabad,0
18982172545,November,Books,DIY,5,1232,6160,646.8,250,Debit Card,TeleShop,5,16759,F,Married,Others,Self Employed,124055,Pune,0
18992097551,November,Footwear,Kids,3,715,2145,225.225,90,Debit Card,e-Shop,5,14364,M,Married,Others,Self Employed,109289,Hyderabad,0
19035366775,November,Clothing,Women,5,1412,7060,741.3,250,Debit Card,e-Shop,2,15525,M,Not Married,Others,Salaried,49398,Pune,0
19099289819,November,Footwear,Kids,5,1155,5775,606.375,,Credit Card,MBR,5,17291,M,Married,PhD,Others,59837,Hyderabad,0
19125223727,November,Books,Non-Fiction,5,201,1005,105.525,50,Mobile Payments,TeleShop,5,17390,M,Married,PhD,Salaried,97500,Hyderabad,0
19175300380,November,Footwear,Mens,3,1294,3882,407.61,200,Credit Card,TeleShop,5,11882,M,Not Married,PhD,Self Employed,19936,Chennai,0
19180077403,November,Home and kitchen,Kitchen,2,494,988,103.74,,Mobile Payments,Flagship store,5,18993,M,Not Married,PhD,Others,30079,Pune,0
19242807973,November,Clothing,Women,4,1297,3891,408.555,200,Debit Card,TeleShop,1,4027,M,Not Married,Basic,Salaried,39129,Gurgaon,1
19395228248,November,Footwear,Women,5,109,218,22.89,,Mobile Payments,TeleShop,1,877,M,Not Married,Basic,Salaried,100834,Vishakhapatnam,1
19554330943,November,Home and kitchen,Bath,4,959,3836,402.78,200,Credit Card,e-Shop,4,3352,F,Not Married,Basic,Salaried,93238,Ahmedabad,0
19594252078,November,Footwear,Women,1,1344,4032,423.36,,Debit Card,MBR,4,14561,M,Not Married,Others,Self Employed,63768,Mumbai,1
19694189865,November,Footwear,Women,5,1263,6315,663.075,250,Credit Card,e-Shop,5,5157,F,Married,Basic,Self Employed,130185,Pune,0
19726484533,November,Footwear,Mens,3,1286,3858,405.09,200,Debit Card,e-Shop,4,10544,F,Not Married,Graduation,Salaried,92293,Kolkata,0
19745391876,November,Footwear,Mens,2,1093,2186,229.53,,Debit Card,MBR,,3938,M,Not Married,Basic,Others,96376,Mumbai,0
19927069400,November,Clothing,Mens,3,626,1878,197.19,90,Mobile Payments,e-Shop,1,4824,M,Not Married,Others,Salaried,122787,Vishakhapatnam,0
19994306462,November,Electronics,Personal Appliances,2,1236,4944,519.12,250,Debit Card,e-Shop,4,76,M,Married,Master,Others,26765,New Delhi ,1
19997161687,November,Clothing,Mens,3,528,1584,166.32,90,Mobile Payments,e-Shop,5,10485,M,Married,Others,Salaried,48541,Ahmedabad,0
20018387530,November,Books,DIY,4,881,3524,370.02,,Credit Card,Flagship store,3,14173,M,Married,Others,Self Employed,55691,Bangalore,0
20146394061,November,Books,DIY,4,472,1888,198.24,90,Mobile Payments,e-Shop,5,9763,F,Not Married,Others,Self Employed,128943,Bangalore,0
20255446278,November,Books,DIY,2,1062,2124,223.02,,Credit Card,Flagship store,4,6386,M,Not Married,Others,Salaried,101365,Kolkata,0
